date,weighted_price,ma_20,ma_60,ma_120,ma_240
2021-03-02,116.73450504796948,,,,
2021-03-03,115.78853656637875,,,,
2021-03-04,111.20122714000705,,,,
2021-03-05,115.8121706034256,,,,
2021-03-08,109.11075351420186,,,,
2021-03-09,113.11975078468532,,,,
2021-03-10,111.18112948810598,,,,
2021-03-11,118.04281978831689,,,,
2021-03-12,114.53629204555251,,,,
2021-03-15,113.97184285275958,,,,
2021-03-16,114.62254255151089,,,,
2021-03-17,113.51699118935534,,,,
2021-03-18,109.70772345472886,,,,
2021-03-19,110.89135643123782,,,,
2021-03-22,112.15684440415697,,,,
2021-03-23,111.90464281662064,,,,
2021-03-24,107.26562358302401,,,,
2021-03-25,107.96283572186321,,,,
2021-03-26,113.43235571095093,,,,
2021-03-29,110.9584049015925,112.59591742982221,,,
2021-03-30,110.3121308168221,112.27479871826486,,,
2021-03-31,113.93590348212227,112.18216706405204,,,
2021-04-01,122.29242345817781,112.73672687996054,,,
2021-04-05,121.04443716691863,112.99834020813519,,,
2021-04-06,119.47052989736366,113.5163290272933,,,
2021-04-07,117.130970503111,113.71689001321458,,,
2021-04-08,119.01120568893063,114.10839382325582,,,
2021-04-09,118.53993487014365,114.13324957734714,,,
2021-04-12,117.57064118263312,114.28496703420117,,,
2021-04-13,116.01111441665563,114.38693061239599,,,
2021-04-14,115.00202802450534,114.4059048860457,,,
2021-04-15,115.38544144464981,114.49932739881042,,,
2021-04-16,113.52170845917176,114.69002664903257,,,
2021-04-19,110.43771560252293,114.66734460759683,,,
2021-04-20,109.56479285470307,114.53774203012412,,,
2021-04-21,113.20401425991292,114.60271060228877,,,
2021-04-22,108.07321656633974,114.64309025145454,,,
2021-04-23,104.84135424738015,114.48701617773038,,,
2021-04-26,112.2704555561242,114.42892116998905,,,
2021-04-27,110.66910723378135,114.4144562865985,,,
2021-04-28,110.79072555033622,114.43838602327419,,,
2021-04-29,113.16282974726383,114.39973233653127,,,
2021-04-30,112.39353787749522,113.90478805749713,,,
2021-05-03,109.9265893592227,113.34889566711236,,,
2021-05-04,109.02243449804232,112.82649089714627,,,
2021-05-05,109.13458608272423,112.42667167612694,,,
2021-05-06,112.74756286661028,112.11348953501093,,,
2021-05-07,112.07447704804076,111.7902166439058,,,
2021-05-10,108.44507190787161,111.3339381801677,,,
2021-05-11,106.78852632044565,110.8728087753572,,,
2021-05-12,102.75728015288024,110.26057138177596,,,
2021-05-13,102.70058598267926,109.62632860867743,,,
2021-05-14,107.56759896118447,109.32862313377807,,,
2021-05-17,101.72884839285557,108.89317977329469,,,
2021-05-18,101.6587917945698,108.49787972028803,,,
2021-05-19,105.75680075750188,108.12551904516747,,,
2021-05-20,103.1316766983505,107.87844205176802,,,
2021-05-21,105.57832481749064,107.91529058027353,,,
2021-05-24,102.65266096309553,107.43440085062211,,,
2021-05-25,100.78448535193459,106.94016975652976,111.31684782431681,,
2021-05-26,111.24359555183412,106.96281325660466,111.22533266604789,,
2021-05-27,108.58486319431206,106.73391492895708,111.10527144318011,,
2021-05-28,111.30567710423888,106.67952189029424,111.10701227591731,,
2021-06-01,112.9658973705235,106.83148729085929,111.05957438870227,,
2021-06-02,112.26020995508901,106.99337606371164,111.11206532938374,,
2021-06-03,104.18913095571665,106.74610330736125,110.96322166556757,,
2021-06-04,112.17512868153527,106.7174815981075,110.97978831879142,,
2021-06-07,110.76172869515948,106.65184418046344,110.85843680057211,,
2021-06-08,110.96574973298706,106.77787807171921,110.79892776202936,,
2021-06-09,110.59842212937946,106.9683728621659,110.74270408330636,,
2021-06-10,111.52455672148838,107.40673669059632,110.69107098613932,,
2021-06-11,113.8440343806575,107.96390911049522,110.69652170599436,,
2021-06-14,116.8210787263805,108.426583098755,110.81507762718856,,
2021-06-15,115.37469244712241,109.10887530146836,110.88979989411996,,
2021-06-16,113.97072123274062,109.7244717733769,110.92003117459635,,
2021-06-17,111.57900699986044,110.01558208549481,110.91460391098369,,
2021-06-18,106.60661440557514,110.18932897085605,110.90362042469287,,
2021-06-21,110.74812639960518,110.44781904996178,110.95004193598857,,
2021-06-22,110.99768000888123,110.86507000225106,110.90946400762074,,
2021-06-23,111.95247274532315,111.42346937192049,110.92603180501625,,
2021-06-24,112.27069771607604,111.47482448013258,110.95867458667048,,
2021-06-25,112.2112141586891,111.65614202835145,110.92992976461326,,
2021-06-28,116.71573854436649,111.92664510035782,110.83698501604974,,
2021-06-29,117.12215553283087,112.13445800847322,110.77161365548162,,
2021-06-30,117.12264959626974,112.37757999053224,110.73248231713005,,
2021-07-01,114.20954240717411,112.8786005631051,110.68379184886444,,
2021-07-02,113.76301035167293,112.957994646612,110.59632192657682,,
2021-07-06,116.00640835234614,113.22022862947134,110.55409648461351,,
2021-07-07,113.34818516155774,113.33935040089986,110.4837222175956,,
2021-07-08,111.66357810044752,113.39260819945328,110.41126327899211,,
2021-07-09,114.95622483654395,113.56419160520605,110.4104998925261,,
2021-07-12,118.85500076085059,113.81473992421567,110.46832588112945,,
2021-07-13,118.73400512924464,113.91038624435892,110.55519749229732,,
2021-07-14,119.14797036226814,114.09905014011619,110.70036840495975,,
2021-07-15,112.63804932431538,114.03241654469494,110.75158934611996,,
2021-07-16,111.80117291522367,114.0435248404631,110.72820865704179,,
2021-07-19,110.5750540080016,114.24194682058442,110.76990594773616,,
2021-07-20,109.68669127643442,114.18887506442589,110.85066156488708,,
2021-07-21,104.94835810045478,113.88640896900456,110.72862660729257,,
2021-07-22,105.16408190114753,113.54698942679579,110.63687618508202,,
2021-07-23,110.97352958785766,113.48213102038486,110.6399229190407,,
2021-07-26,110.05907584856621,113.3745241048787,110.58819368739574,,
2021-07-27,106.2514251810079,112.8513084367108,110.48582514245429,,
2021-07-28,103.66147525981225,112.17827442305983,110.38140657413078,,
2021-07-29,97.29821947303999,111.18705291689837,110.18600299038074,,
2021-07-30,104.05637381954875,110.6793944875171,110.10136611932782,,
2021-08-02,104.91039039784722,110.2367634898258,109.97074657818175,,
2021-08-03,109.40254204623714,109.90657017452035,109.9262143281517,,
2021-08-04,104.923921477743,109.48535699032962,109.86752848764955,,
2021-08-05,98.80381434631826,108.84236880262316,109.73444995474743,,
2021-08-06,103.02807365507049,108.24596124354949,109.73896317978395,,
2021-08-09,107.96248848872234,107.70133562994306,109.82666155488465,,
2021-08-10,103.13709030369296,106.92148988866549,109.75281974392647,,
2021-08-11,107.19828642655142,106.32400569187965,109.84397704448808,,
2021-08-12,110.75242356674917,106.22972440400133,109.9955375740244,,
2021-08-13,99.65407559805762,105.62236953814303,109.89382548803366,,
2021-08-16,110.31872677000547,105.60955317624322,110.01360965589456,,
2021-08-17,105.68312017440057,105.40937462114155,110.0153562451764,,
2021-08-18,102.63694524062845,105.29380397815021,110.01509431646862,,
2021-08-19,104.18040925049115,105.2446203456174,110.07169304811123,110.69427043621403,
2021-08-20,100.49295869676004,104.72059180106253,109.89251576719333,110.55892421662062,
2021-08-23,100.24043659624414,104.22965983844642,109.75344199055885,110.42935671686949,
