date,weighted_price,ma_20,ma_60,ma_120,ma_240
2021-03-02,44.174884571325975,,,,
2021-03-03,45.0227329613976,,,,
2021-03-04,43.848096311684714,,,,
2021-03-05,45.95936975788535,,,,
2021-03-08,47.57659559227884,,,,
2021-03-09,48.52152601923284,,,,
2021-03-10,47.04019925017133,,,,
2021-03-11,48.63383504335403,,,,
2021-03-12,50.34188919214277,,,,
2021-03-15,49.9722250030206,,,,
2021-03-16,48.71859375840586,,,,
2021-03-17,48.02560175349121,,,,
2021-03-18,47.74095673212786,,,,
2021-03-19,48.237581430984356,,,,
2021-03-22,48.75538118013738,,,,
2021-03-23,49.40246603828248,,,,
2021-03-24,51.957675349529104,,,,
2021-03-25,51.40153045216254,,,,
2021-03-26,50.347610647295674,,,,
2021-03-29,50.92290477486361,48.330082790988705,,,
2021-03-30,48.380711308113504,48.54037412782809,,,
2021-03-31,49.88605228633932,48.78354009407517,,,
2021-04-01,51.29805282804322,49.156037919893095,,,
2021-04-05,53.38054604667735,49.52709673433269,,,
2021-04-06,53.19596068180608,49.80806498880905,,,
2021-04-07,51.856195610152284,49.97479846835503,,,
2021-04-08,52.9768141856824,50.27162921513058,,,
2021-04-09,51.461292762308474,50.413002101078305,,,
2021-04-12,56.41114179609433,50.71646473127588,,,
2021-04-13,52.49482515820532,50.842594739035114,,,
2021-04-14,55.43351075176273,51.178340588702966,,,
2021-04-15,52.97052207931208,51.42558660499401,,,
2021-04-16,53.69773112915367,51.7234253248453,,,
2021-04-19,54.00977680025701,52.01203509330893,,,
2021-04-20,54.898284695645366,52.31918026908433,,,
2021-04-21,53.220427701914936,52.51007835226595,,,
2021-04-22,52.17701729108764,52.52104544934387,,,
2021-04-23,53.15935801246625,52.60893682735906,,,
2021-04-26,51.042653075189094,52.643688948753734,,,
2021-04-27,51.054677709184496,52.650277595469774,,,
2021-04-28,51.64336172410019,52.81341011626911,,,
2021-04-29,50.95965121066291,52.867090062485296,,,
2021-04-30,49.98887351484715,52.80163109682549,,,
2021-05-03,49.96850266305885,52.63102892764457,,,
2021-05-04,47.91861045254042,52.36716141618128,,,
2021-05-05,47.4926391512886,52.1489835932381,,,
2021-05-06,50.38567709928664,52.01942673891831,,,
2021-05-07,51.46836738679978,52.01978047014287,,,
2021-05-10,50.791108752665686,51.73877881797144,,,
2021-05-11,49.69317346011745,51.59869623306705,,,
2021-05-12,50.19994947958138,51.337018169457984,,,
2021-05-13,49.76749225097308,51.17686667804103,,,
2021-05-14,50.41052247033075,51.012506245099885,,,
2021-05-17,51.8615969536548,50.90509725276978,,,
2021-05-18,51.52812786717446,50.73658941134623,,,
2021-05-19,51.564948516605,50.653815452080735,,,
2021-05-20,51.3476339331617,50.61234628418443,,,
2021-05-21,50.45291172618926,50.47702396987059,,,
2021-05-24,51.85779708310155,50.51778117026621,,,
2021-05-25,51.56536957592269,50.54331576360312,50.50789205002054,,
2021-05-26,51.42025839319677,50.53216059705794,50.62864828038505,,
2021-05-27,52.17771295793755,50.59306368442168,50.747897946994044,,
2021-05-28,50.9548166647689,50.641360841917766,50.866343286212114,,
2021-06-01,50.65430552743934,50.67565098513679,50.94459221570468,,
2021-06-02,49.5177242150777,50.75560667326366,50.97694435941799,,
2021-06-03,51.13224612839161,50.937587022118805,51.02045636123731,,
2021-06-04,51.06473555923664,50.971539945116305,51.0875319663884,,
2021-06-07,52.50736549456538,51.02348985050459,51.15209080724192,,
2021-06-08,52.32779106050583,51.100323965896585,51.18518917171464,,
2021-06-09,51.02922460375528,51.16712652307849,51.202805831726884,,
2021-06-10,51.359641914054286,51.225111144802135,51.24682330098769,,
2021-06-11,51.117559923353895,51.29261452842117,51.298355937152074,,
2021-06-14,52.29031090622347,51.38660395021581,51.374178506720334,,
2021-06-15,52.630017227500296,51.425024963908086,51.44738576999559,,
2021-06-16,51.35753442889764,51.41649529199424,51.490754990808256,,
2021-06-17,49.30863276263229,51.3036795042956,51.48919110288076,,
2021-06-18,48.94333019381304,51.18346431732817,51.43895201695216,,
2021-06-21,50.605511090306024,51.19109428553401,51.42568502758788,,
2021-06-22,49.345437705025546,51.06547631663021,51.40898214521672,,
2021-06-23,49.014787333739825,50.937947204521066,51.37718018786465,,
2021-06-24,50.74320760165376,50.90409466494391,51.41655512609032,,
2021-06-25,49.97652564488959,50.794035299291515,51.4180630153995,,
2021-06-28,49.77242147640854,50.7349155398735,51.392635826205584,,
2021-06-29,51.18348290172513,50.761374408587784,51.35601810712305,,
2021-06-30,50.62521857554151,50.81674912661098,51.31317240535198,,
2021-07-01,52.04101553045312,50.86218759671406,51.31625273735698,,
2021-07-02,51.38699224583012,50.87830043104373,51.28975570502612,,
2021-07-06,50.08855601140868,50.75735995688589,51.266876759177784,,
2021-07-07,49.97338729733628,50.63963976872742,51.159580850865154,,
2021-07-08,49.03170200344002,50.53976363871165,51.101862131619065,,
2021-07-09,49.29793391741796,50.43667823887984,50.99960251771332,,
2021-07-12,51.54050191420823,50.45782533842255,50.97576884829492,,
2021-07-13,50.015037493390686,50.34406166778091,50.9143906210322,,
2021-07-14,52.70211454208056,50.34766653350992,50.892596250062596,,
2021-07-15,52.19858530937907,50.389719077534,50.84760126029149,,
2021-07-16,51.9029845620227,50.51943666750351,50.82564387462662,,
2021-07-19,50.30629707189941,50.58758501140783,50.79446520430681,,
2021-07-20,49.08593013180477,50.51160596348278,50.72657473962912,,
2021-07-21,50.57804099509849,50.57323612798642,50.71883120496094,,
2021-07-22,49.42955194528637,50.59397435856375,50.69174577556264,,
2021-07-23,51.07639583671443,50.61063377031679,50.68229634410622,,
2021-07-26,54.102391109004,50.816927043522504,50.7346753424119,,
2021-07-27,53.52224103337291,51.004418021370725,50.793564801053996,,
2021-07-28,53.73536417028726,51.13201208479883,50.85634582617446,,
2021-07-29,53.09509051277264,51.25550568166038,50.942620493845006,,
2021-07-30,52.21205729196546,51.264057769736,51.02127746285628,,
2021-08-02,49.07415807789957,51.148416061339475,50.99941881249983,,
2021-08-03,50.98563439273668,51.19326998040587,50.991373262598785,,
2021-08-04,51.586653919446434,51.273933311511385,51.004632348711795,,
2021-08-05,52.353036451924226,51.4400000339356,51.048963398575246,,
2021-08-06,53.40612481776234,51.64540957895281,51.102399654211595,,
2021-08-09,51.693346779465664,51.65305182221569,51.13449722968647,,
2021-08-10,54.35512727398795,51.87005631124555,51.200240643080754,,
2021-08-11,52.81668224292136,51.87578469628759,51.2161587312352,,
2021-08-12,51.90095153648158,51.860903007642705,51.222372459056984,,
2021-08-13,51.865662758684635,51.859036917475805,51.22738436309165,,
2021-08-16,54.0581728161632,52.04663070468901,51.27256001114167,,
2021-08-17,53.64146144392395,52.27440727029496,51.325702506437246,,
2021-08-18,53.45485211506448,52.41824782629326,51.3523200903033,,
2021-08-19,55.69817842325489,52.73167915019168,51.42120023775883,50.964546143889685,
2021-08-20,55.72110301730686,52.9639145092213,51.492880981494,51.06076463093952,
2021-08-23,54.688170050911744,52.99320345631669,51.53472193304357,51.14130994001881,
2021-08-24,55.42013088491669,53.08809794889388,51.6091438367127,51.23774356146241,
2021-08-25,55.60780751305574,53.18172011603231,51.691702203139634,51.31814720942216,
2021-08-26,55.99324902283293,53.32662804153532,51.79962761660223,51.38828598801011,
2021-08-27,54.94465085493635,53.46325771968386,51.863167695377975,51.44181202830764,
2021-08-30,52.00541462930988,53.60982054725438,51.87884567987919,51.483188823133794,
2021-08-31,55.07330876370978,53.81420426580303,51.9216114010316,51.53685110413676,
2021-09-01,49.72310721694648,53.721026930678036,51.878200003638945,51.531694587676796,
2021-09-02,53.616125884738004,53.78418140231872,51.92131502498866,51.56206042835777,
