Date,Memory & Storage,IC Design (ASIC/Custom),GPU/CPU & Compute,EDA & Design Software,Semicap Equipment,Foundry & Manufacturing,Analog & Power Semis,Networking & Optical,Thermal & Power Infrastructure,Cybersecurity Software,Enterprise Software & Data,Cloud & Platforms,Data Center REITs
2025-04-03,0.7319826988824287,0.6918011441492338,0.8628810143026832,0.8625963180401907,0.8155321753226356,0.9206927172807959,0.8113197919211472,0.7723342796406762,0.8396971839060857,0.8925560356667296,0.8149555056283998,0.8648013227679807,1.0062106212126214
2025-04-04,0.6582427278134488,0.6290711014903038,0.7816083981159071,0.8046549190602507,0.7516493155460976,0.8647840424363702,0.7555178004258053,0.7231382615604612,0.7807411296068227,0.8281753750401969,0.7570680467893934,0.8298523419120262,0.9656251718916632
2025-04-07,0.6814173794954578,0.6578094946779115,0.7829707786852843,0.8054589001575349,0.7907762571595449,0.8650434408136257,0.7738643296770235,0.7472338767598848,0.8080368123142334,0.8428335922359346,0.7614994861040507,0.8402529111375349,0.9442926584770731
2025-04-08,0.6678450797299227,0.6404969394028641,0.7469674732515216,0.7888962359815423,0.7637982309208063,0.8386322461010365,0.7330631477541937,0.7375721823870032,0.7995057072279839,0.8402306190711466,0.7575939000965166,0.8275078884217537,0.9231211438938826
2025-04-09,0.7691695077608076,0.7847399909910691,0.9066289512212229,0.9136250644435182,0.8942876010173155,0.9561682880695394,0.8778308347368514,0.8409103376282588,0.9108100876686208,0.9605091223139525,0.8637667040456781,0.9238058773484207,0.9622947542033048
2025-04-10,0.717618682495931,0.6963919066925556,0.8437699502386669,0.8611976866508384,0.8274969127868715,0.9091633232318316,0.7866655892422814,0.7884191281773802,0.860182361755356,0.931239684122742,0.8240399335638203,0.8823229756495062,0.9485166060433525
2025-04-11,0.7140934315186582,0.7110643413667397,0.8674628545539865,0.8737197262089005,0.8489249825838476,0.932083873828017,0.7996915319966477,0.7916160699617775,0.8737630275229548,0.9438534482153335,0.8247223274242309,0.8960097516263404,0.9643969331869385
2025-04-14,0.7375008830536212,0.7024248675862056,0.8780803515238,0.8794312084597885,0.8500457279786033,0.9331596433585696,0.8078556753267523,0.7968250612779515,0.8845079139283332,0.9461221866700311,0.8317042433722924,0.8900775550551994,0.9816828331041612
2025-04-15,0.7360585433727401,0.7070451979245339,0.8752653077242762,0.8833557588456632,0.8557695521953927,0.934902507901939,0.8125079752708992,0.7994566391184313,0.8864045074771757,0.97182879449331,0.8451137643206712,0.877761927723713,0.9845768974822738
2025-04-16,0.7308300806133196,0.6904388353864963,0.8314176199562241,0.8662906450125653,0.8156342418057688,0.9045541359367836,0.7913680964429666,0.7852240397688265,0.8669893235286722,0.9487396598199023,0.8271930210194589,0.8510353459425112,0.9869064757367036
2025-04-17,0.7449569109034575,0.6883474680749654,0.8197918041131337,0.8690658345215998,0.8080311706630536,0.9036954752109787,0.7963425319216505,0.787062449073586,0.8727482736220323,0.941279447114279,0.8187365387768617,0.8433807873403623,1.0057961510941626
2025-04-21,0.7277188477760242,0.6768137705096581,0.7970895674405624,0.8478260221212641,0.7924758639374428,0.8887810286409938,0.7861355767197408,0.7535955567302671,0.8231163286106381,0.9054624010610032,0.7866983587085992,0.8200143601355019,0.9842285919094887
2025-04-22,0.7498797629221102,0.691973875885219,0.8175335646024569,0.8711713988497353,0.8091075793690152,0.9027073409884129,0.7966549961931871,0.7749885992695034,0.8565413012686398,0.9214446143168343,0.8053665148389334,0.8434720599624566,1.0029793276074705
2025-04-23,0.7755694132201325,0.7256863172971859,0.8558986397213434,0.9040933709034583,0.8391444655098675,0.9384669705657078,0.8259810613623734,0.8078195704961005,0.900742947604445,0.9500543119091267,0.8475737481970098,0.8706858105544809,0.9988202629241251
2025-04-24,0.8248106995312613,0.7870118215078017,0.8965978157273016,0.9486857389759551,0.8840088532706233,0.9644268394128693,0.8845288285363818,0.8428218214151053,0.9392443669623523,0.9987893846052681,0.9137560026401542,0.8962463228745743,0.9990426006291663
2025-04-25,0.8362409552178681,0.7988072922767966,0.8990578694032864,0.9702652311361653,0.8888097552738775,0.9671262365050097,0.8859075953333473,0.8603853338040272,0.9574422145606045,1.0186321827126907,0.9248095820694793,0.9115255042022795,1.013896518068025
2025-04-28,0.8310468537444781,0.7987160511372934,0.8964948641919134,0.9695917214193884,0.8870418374972651,0.9660700770020512,0.8879897233172548,0.8648115249952137,0.9527812693357348,1.0283528820569308,0.9280921002084773,0.9086977565564549,1.019055665019379
2025-04-29,0.8212710505084513,0.7906539181836266,0.8936077682331403,0.9733943950242965,0.8756981839277408,0.961968958658606,0.8696768473321369,0.8763566320951783,0.9625828741196127,1.0489940898652215,0.9343847843712513,0.9113009232806251,1.0395062706288634
2025-04-30,0.8749925646420174,0.7919721314506548,0.89856912951571,0.9650366262212148,0.8824767270496997,0.9757246362491548,0.8756109298492617,0.8796185644265052,0.9674860705622498,1.049683044012412,0.9369510712252291,0.9042254945654029,1.0533252257976096
2025-05-01,0.8754309922964459,0.8097337757675264,0.9038197472458734,0.9684636693858739,0.8705389596941103,0.9871244185482693,0.8720522243050344,0.9265557015962465,1.0193251668121046,1.0527690563767933,0.9458975982098862,0.9416638298765984,1.055628833938509
2025-05-02,0.9013337948821929,0.8358053636867591,0.9373443625704676,1.0007924415465668,0.901200536406882,1.0269915615864407,0.9064500636040539,0.9526405503201276,1.0387037596583613,1.0690195077764553,0.9707869495251353,0.9610507312191621,1.0651398302636952
2025-05-05,0.9041493063525817,0.8294900812915038,0.9337113198972752,0.9985154771539417,0.895766534086887,1.0189306146123984,0.8953593701331631,0.948828120092385,1.0388891550674821,1.0806131281910387,0.9686973980665257,0.958120391618523,1.0713552834680848
2025-05-06,0.9005644335935314,0.8221069400694376,0.9257032209914128,0.9889654109777039,0.8826585664996787,1.0018157814074344,0.8864788970757901,0.9447602542438084,1.0328973810162365,1.0775454527014725,0.9457168872433623,0.9486173630873044,1.0674908894446873
2025-05-07,0.9134546780152522,0.8114656949520442,0.9445630460823959,0.9572996003650094,0.9002857177244666,1.0129902783604654,0.906695239823718,0.9365502939822407,1.047870684180194,1.0636371541859873,0.95950233666779,0.9400015143629713,1.0581485306368057
2025-05-08,0.9254901619188318,0.8276789542471253,0.9417797359522024,0.9549619699240829,0.9082366498988298,1.0164569340902887,0.9143846581544698,0.9471807749648256,1.0624417693158483,1.0452145354414273,0.9802039294961246,0.9517864276320427,1.0482524372122
2025-05-09,0.9247796314491868,0.8726736331935234,0.9462286654559472,0.9503740404038264,0.9100897325255201,1.0263324942627703,0.932107756852571,0.9451899590573626,1.0665694618755273,1.031030720219134,0.9756252465205144,0.948748416291,1.0559611223883214
2025-05-12,0.9852279707757718,0.9446185401798171,0.9980502200338419,0.9931377860901552,0.9847993528019955,1.0833703676817996,1.0144833985546151,1.006150648746953,1.1255358526260764,1.0734728298179754,1.0163616785362195,1.0012397627279472,1.0310890100338643
2025-05-13,1.0302848378986755,0.9717280993281977,1.0301368517929042,1.0192258741937832,1.0180900762928555,1.1055443485313774,1.036511395119058,1.0287166952473925,1.1570074563510582,1.0899450080619997,1.0435584553312849,1.0126365607885524,1.0198301930689817
2025-05-14,1.0250002003226693,0.9648089577658147,1.0547963988322229,1.021595445401867,1.0199082953292398,1.1091204653514093,1.0329701529213966,1.031726626030649,1.1682466222469208,1.0804143572376848,1.0448902180753519,1.0239895523191014,1.0172605567835495
2025-05-15,1.036561322274713,0.9629086649471748,1.0473040923752897,1.010603546204307,1.016705148704083,1.1083465103900625,1.024827340203785,1.0334463574462962,1.1493182584410364,1.0805750146478403,1.0383168016994242,1.0097187779346402,1.0383966502228683
2025-05-16,1.048616796500556,0.9524240827200199,1.0603974839715622,1.007493193212304,0.9968005263408344,1.1092889809953492,1.0297872169097988,1.0357554470737311,1.1623136808159977,1.0968054261082227,1.043280824832927,1.0129160121088865,1.0505694294587136
2025-05-19,1.0600929295146224,0.9459348046424763,1.0441816121298537,1.0055817738803503,0.9904512691842027,1.1069066703690258,1.0193089753551778,1.0395012003206041,1.16211920961803,1.1034444187059929,1.03051223023488,1.0167512056840025,1.0560552623790966
2025-05-20,1.0507875737000945,0.9428218556721889,1.0357521300940786,1.003579883789203,0.9924063164964605,1.1034559138722997,1.0186082606110438,1.0351220316110203,1.1646251353204953,1.101824399845522,1.030548507534386,1.0085575858336777,1.0547071075800587
2025-05-21,1.026514729461518,0.925461772368666,1.0192462787939685,0.9853312003864391,0.9717533033654133,1.0967326305278589,0.9980223238233729,1.0222107384060677,1.1165038944600993,1.0697651129493546,1.0086028759694339,1.008240009227481,1.0396320699880601
2025-05-22,1.0398438615179992,0.929217937756898,1.0141582526163653,0.9790065880774779,0.9634456285205077,1.103471656376477,0.9663569003431908,1.0216724499893375,1.110360039786411,1.0891420112463004,1.0377955681568853,1.0158756365307144,1.0345802169349458
2025-05-23,1.049226010402251,0.9110523876574931,1.0000154129308847,0.9629949322390227,0.9466743415590372,1.0750569145576345,0.9504894572163128,1.0158705514817734,1.1087025281043112,1.0972677007660665,1.024375376976728,1.0032627723306624,1.0365116537550965
2025-05-27,1.0853016211420878,0.9493732489045222,1.0372265446542281,0.9895178134002902,0.9861761563390476,1.0879132618798424,0.9838145548983382,1.0376184483595294,1.1465882973274253,1.1159797885084275,1.045663575009805,1.0280944281808841,1.0477233295305528
2025-05-28,1.0891472486483111,0.9516881735237205,1.0328452453201658,0.9395110190059425,0.9778806523876276,1.0838971659685395,0.9773848050881508,1.028500636971623,1.1391738223842633,1.109912537590428,1.044403877652227,1.0243162052242412,1.0432830250298186
2025-05-29,1.0953497788053428,0.9544182822695846,1.025928790076981,0.9326348693718288,0.9762679920339475,1.0827973185541193,0.9794167804947894,1.0101309546693795,1.1404226758751363,1.0917201489812913,1.0336505896629056,1.026123175360104,1.0528149792839212
2025-05-30,1.0789575148980017,0.9364948922822187,0.9972345748339649,0.9293682716524525,0.9497545395978415,1.060712511432213,0.9618561824087479,0.9939127711911576,1.1306573499441024,1.1349169416861726,1.0504314506200472,1.0269935070784304,1.0532542625777457
2025-06-02,1.1012762285188,0.9622378604539127,1.0156222945662676,0.9411743895658563,0.9599418354483324,1.0697883563167123,0.9698661205718149,1.015134221675682,1.1238891587128574,1.163122375323444,1.0572761448013412,1.0351766557726771,1.0537217726268706
2025-06-03,1.1401773683286998,0.9979072088482556,1.0412187729761027,0.955893553601941,0.9803155660934703,1.0898321207587687,0.9922483089322074,1.0474869509936395,1.1528768658445843,1.1753127927623717,1.0630379683067697,1.0286338896428995,1.055599359245682
2025-06-04,1.1621604280002782,1.0287263977354626,1.0480076175613742,0.9742781204610392,0.9876808320926643,1.0967202691511988,1.0128512675823405,1.0544857554797835,1.1550787773191595,1.1520274556872074,1.0630491109559788,1.0420645623840115,1.0663292359620202
2025-06-05,1.1781610212206508,1.0197290940405435,1.0330672348013092,0.9716924868638958,0.9936659923685254,1.091681673155723,1.0032616073978473,1.0156351785001623,1.1548305110701937,1.1672653780867475,1.0791881909954923,1.0440461903924727,1.0679201079700507
2025-06-06,1.1871567886818566,1.0240166427466073,1.0453765777319055,0.9795389095389222,1.0173972243002853,1.1024317095324614,1.0138197074215727,1.025955231207558,1.1756756290353008,1.1805450963629078,1.0975727704590679,1.0661370240922299,1.0626230782820916
2025-06-09,1.2170462467140206,1.0389462361906407,1.0757860780565172,1.0035554035901402,1.039180758603482,1.1183805987821784,1.0425942667049282,1.0278941765049765,1.1522068370457763,1.1620850046801543,1.102568704802762,1.074039700062441,1.0609140467995046
2025-06-10,1.2143034462866018,1.045776982063441,1.1065609853773948,1.0129319430624826,1.0674536049133974,1.1449465177394718,1.0694590522075078,1.0192961395037874,1.1438980199619542,1.1604117675804846,1.0923521570921695,1.0808338061419909,1.0669379145244482
2025-06-11,1.2142364275062423,1.0545876241953955,1.0816432125280606,1.0180348146603764,1.0648563581863946,1.140931537219484,1.0594823512575953,1.0145698600492152,1.1584956780948674,1.1668433391492674,1.0918257494976178,1.0712645661930629,1.0586119700287937
2025-06-12,1.2142155089336006,1.0577570818370925,1.0776450488363976,1.0133008235668493,1.0685561148906255,1.1459936534635442,1.058121528591339,1.0273310823997535,1.182985842674135,1.1751684538128315,1.1180650191222663,1.0720638337944726,1.0661765884921823
2025-06-13,1.215466983797805,1.0237860304936044,1.0525568178576297,0.9756070130401293,1.0445494305263558,1.1264224326746366,1.0191861662396848,0.9959911212460475,1.1530279157198087,1.170518893654519,1.1188466744337116,1.0628165812159707,1.0540215727985638
2025-06-16,1.2547672381587356,1.0576288162364882,1.1012106109881656,0.9909827267449361,1.0869159797957844,1.1528150356513347,1.0530888650863957,1.0253266692558487,1.1937181860508144,1.1787390363353654,1.125783891163399,1.0808505514664515,1.0569520318997865
2025-06-17,1.2644207758425015,1.0490733898998774,1.107663411838872,0.9804633715140664,1.0772629411491708,1.1324957066236638,1.034569452689211,1.0058191608107476,1.1799834480829574,1.1972701740275202,1.1212603246883033,1.075494274870115,1.0562280166796578
2025-06-18,1.2754506916401636,1.078210156035995,1.1213322155667886,0.9827408953528776,1.0669921109656284,1.1418768821125649,1.037156333755566,1.0185626859905565,1.1955859485008502,1.1818842393021234,1.1205194838580972,1.0692709597526142,1.0590052712134046
2025-06-20,1.2812802511570902,1.0745080592000522,1.114110250184881,0.9754498785769228,1.0503284958446468,1.1341066927282921,1.0297428481164308,1.008236278704481,1.189365973998893,1.1704573094818425,1.1082028366421806,1.0486715561499915,1.060639646732538
2025-06-23,1.2907935942128936,1.0645968424004222,1.1273319441181813,0.9850768325739416,1.0626483619472677,1.1386469782212203,1.0416644529037458,1.0302620502532323,1.190475454177508,1.2029124293243971,1.1201837211052086,1.0558043619511137,1.0769541413580759
2025-06-24,1.333826950648814,1.1103637823094386,1.1853226459060393,1.0092824900901871,1.1063801282046555,1.1559013992062723,1.070346229364808,1.0550425550182199,1.2236257645357904,1.1983350460275832,1.1543122468934381,1.0711709716607913,1.0869405509018264
2025-06-25,1.342244744855615,1.121290384837744,1.2059104632821842,1.0106850391644608,1.1127414629295564,1.144183293623202,1.0690448395800116,1.0754100558152129,1.2277535011073872,1.2089121426631677,1.1454043285439797,1.0763244264613891,1.0459424571866374
2025-06-26,1.3516599542572443,1.1446925426453918,1.2135700970480974,1.0299980881030237,1.1213740914603294,1.1438544391107133,1.0803013278787972,1.1135298328755099,1.2398626961833916,1.2151277480638514,1.155025137580482,1.0967867771203108,1.0099329590017352
2025-06-27,1.3480670779378752,1.1285636284632847,1.2357729437269487,1.0456294277526053,1.1157294373480098,1.153714324115022,1.0796794633984652,1.100165666570051,1.2534279479178354,1.2081579562974718,1.1399185405050047,1.114490732692908,1.0270289735847762
2025-06-30,1.3567799246162935,1.1378922180608566,1.2212452613178895,1.043766693891705,1.1164304966363647,1.1465103792204752,1.0816887782545217,1.1147679634225507,1.252702493902138,1.2266473605847905,1.1572067935091943,1.108542239009206,1.043993089008332
2025-07-01,1.3492846222721258,1.1242562996589234,1.195645450693862,1.0443957670150008,1.1231397209782847,1.1538634639547598,1.097482258549869,1.092172436757085,1.232269052398418,1.1896774172613704,1.1355786385183884,1.0992089412139263,1.0459415910131187
2025-07-02,1.3875111019077935,1.1295164877804154,1.192700430423158,1.0571189236470742,1.1524025330485304,1.1828414147685078,1.1280565993562117,1.0996951282324814,1.2539454323493078,1.1925014304029395,1.1446334940358172,1.100216760832171,1.043958454651658
2025-07-03,1.3840999937994234,1.141083151935992,1.2045503185550512,1.0880508120427645,1.151583467648517,1.1858542164227492,1.1282627810706398,1.1209338408328653,1.2783306151943203,1.225964958751791,1.1727303038311738,1.1123896634180166,1.040053050434995
2025-07-07,1.365912471194642,1.1131098603256717,1.1731781777142463,1.0589288587151529,1.1378590129875428,1.1537988044800085,1.106503023822728,1.1031956647521803,1.2547190042153136,1.2237404419186082,1.1745530249991407,1.1073403249042582,1.030610923302011
2025-07-08,1.3625927671572606,1.1279509008323076,1.2060254337712497,1.0785384288202458,1.1562106222038684,1.1829439821862506,1.1297747658577277,1.1093552159356548,1.247917883093439,1.2286396650004092,1.1747692522084312,1.098725972949397,1.0287670377967475
2025-07-09,1.3512993314703163,1.1386142084131672,1.2112953657910006,1.0890812378375463,1.159746142516084,1.1865865479692173,1.1205551122462107,1.1248270268250868,1.2587739693146511,1.239571107250504,1.183231083826855,1.114694864472299,1.031838878103165
2025-07-10,1.3653297289737614,1.1430103788311243,1.2321373925806711,1.0956173217280694,1.1872531618080664,1.1781623847990343,1.1269508530456487,1.1272755609012008,1.2184163621565103,1.161257558032505,1.1539743253902086,1.1126916685655208,1.0292641236204048
2025-07-11,1.3865747772733878,1.1355845827661575,1.2280501696650044,1.0825492900253695,1.1830546106003454,1.1761394848158693,1.121643624238651,1.12622333364378,1.2236564134009738,1.1394069844210035,1.1302550105942784,1.1174698093590725,1.0204323669479465
2025-07-14,1.3760899926529617,1.1336373299964033,1.2214417914547222,1.0683982677488795,1.169226390410594,1.1616916452637147,1.1077612224956195,1.1421378113702074,1.2275186705509553,1.1557372431476245,1.1458283223188708,1.1215868458855816,1.0294845676389517
2025-07-15,1.3859106099855718,1.135641085489837,1.2537959086299466,1.0759345586404083,1.1746640098920358,1.17693119311537,1.0964473404317643,1.145664133703981,1.2291425901828879,1.1595722107985749,1.1534236442056187,1.120551609776594,1.023169610550123
2025-07-16,1.3589336080768848,1.1341451340628255,1.275352321358589,1.0871355331073729,1.1617608117960763,1.1739918099882838,1.0925383551198478,1.1594076546242658,1.233073101698762,1.1530911075416497,1.1640555519660498,1.115073253537509,1.0376510425911427
2025-07-17,1.3487051842972073,1.14726753606394,1.2873832042663242,1.1130148108994309,1.163268277651277,1.1956810516493612,1.0975619689159741,1.1829247269810061,1.287911993699279,1.1608863743368096,1.18178534454275,1.1196217263253574,1.0474373146826028
2025-07-18,1.3669650859756055,1.1596062857892848,1.2827576204281628,1.1056987759640087,1.161411364616973,1.183413596020904,1.1048006227858955,1.1799015075514236,1.2820650106381863,1.1677800974278554,1.1886974026364658,1.124934087502398,1.0542828435701976
2025-07-21,1.369014721366556,1.1532098508777717,1.2936816650636953,1.115585524284375,1.1726879829059451,1.1843702346821094,1.1033409495857418,1.1832400139043637,1.2554802505754028,1.1812573611051322,1.1839197634419503,1.1400113871073414,1.0620483061459445
2025-07-22,1.3324294356479511,1.142088636819724,1.269671681800847,1.1167400987522327,1.1349915974195768,1.1661992628744577,1.095929445901166,1.1652986736628816,1.2528328438647027,1.161589623245765,1.176189236643426,1.1336575047404338,1.0856782292006437
2025-07-23,1.368572219877727,1.1304840537466894,1.2939137196284807,1.1282311445416093,1.1326006385388607,1.181468608195823,1.046806058879378,1.1884032447046762,1.2933439784071499,1.1575956228783646,1.191853641079201,1.1368981312398416,1.080240414795258
2025-07-24,1.3744001927651994,1.1280238705349392,1.2961944316512115,1.1102254940705882,1.1333278414031578,1.1662933981583947,1.0411830879922503,1.1919849868182488,1.2956289043915672,1.1608845320253294,1.2098379511214983,1.1480028840489775,1.090684478818229
2025-07-25,1.3656261927193551,1.138564725653956,1.2832460495088225,1.1122725780715204,1.1229762941264412,1.1791001064925601,1.0411603089693369,1.203463066946227,1.3424443467719918,1.1696912653448481,1.2219230244746675,1.1492736085627377,1.0841625235749266
2025-07-28,1.3654125073708712,1.1598856699505962,1.3051610165865617,1.1109050868043273,1.1443444917562675,1.1760367385964583,1.0652800264678952,1.2278196801062942,1.3605453622431565,1.177207587124076,1.2291086622599032,1.1513760078412472,1.0649952247353196
2025-07-29,1.3857200040078377,1.1669968504932438,1.3039274905393134,1.175696546128263,1.1384362261619887,1.1661115169792187,1.0611013437463863,1.2404444925980993,1.3540285347643854,1.1584492558538795,1.225363952101696,1.1468810146249198,1.0647945397331242
2025-07-30,1.3866402431398135,1.1991678479721457,1.3133068013488198,1.1845372782077424,1.1968603432212916,1.1588923823686574,1.0544108335635145,1.2581028359485995,1.3651921798970295,1.1300350466639164,1.2281348997325525,1.1454185555061225,1.045529646981339
2025-07-31,1.4411279112556128,1.1653318834871669,1.2520479004444824,1.1546901363207749,1.1538079627937756,1.1226159612183417,1.0197342297252567,1.260805706177092,1.4299953427574625,1.1030881279217974,1.215757097163869,1.1870752752789464,1.035337050606234
2025-08-01,1.4025827367649417,1.1229581839363285,1.220411875089986,1.1248077368449882,1.1520664759657817,1.10294073556351,1.038207774419096,1.2134781097345078,1.4197162623385284,1.0850253333302196,1.1597745513979758,1.144036460871081,1.0337245827425763
2025-08-04,1.4199851195103195,1.146488627828554,1.2489479444641978,1.1604435124412715,1.176419327539416,1.1048445043599393,1.0591289210705335,1.252375936620812,1.4323105781846481,1.0957810709757243,1.1853891367567952,1.1651892089262361,1.0388203444023967
2025-08-05,1.4073844859143259,1.1439384648385897,1.2463282924172443,1.1511676792353929,1.158365095024436,1.060376730354259,1.0476756543882784,1.234809662631457,1.4018626363764777,1.074583463095581,1.1946489016334805,1.158392177910006,1.0288681770866963
2025-08-06,1.3796176859379152,1.1433439418617564,1.2292284239685127,1.1433707230154984,1.1505604787072712,1.0612134360024579,1.0462058634008014,1.3105768403402007,1.3956986758241277,1.09471135459147,1.216598031508318,1.173795738317105,1.022352502883478
2025-08-07,1.3993864468187958,1.148954098428374,1.2381456448148307,1.1428271407911565,1.1803076368657572,1.0631850400978582,1.0465057744263282,1.3384418693694347,1.391869631998502,0.9947460242084644,1.187969916717431,1.1693676994291538,1.0306640204128021
2025-08-08,1.4393803434438766,1.1328447007262252,1.2516048437382148,1.1557370090359511,1.1945024367748658,1.065328866267546,1.0529927919232158,1.3515896585694156,1.402646862937972,0.9873437560176221,1.1626934660072448,1.179620433887126,1.0191968535157476
2025-08-11,1.460714837272834,1.125611793700169,1.2663793604134246,1.1422837477217114,1.1851839810136071,1.0578146524839434,1.0434378783181313,1.3312461563068425,1.3947797891864102,0.9920682869320088,1.1428949492663782,1.1756973832867719,1.015321742933915
